time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
18000,24.50,0.50,12.50,0.50,21.25,0.43
18250,24.50,0.50,12.00,0.00,20.25,0.83
18500,24.00,0.71,13.00,1.22,27.00,7.04
18750,24.00,0.00,14.75,1.09,32.50,2.87
19000,23.75,0.43,13.00,0.00,30.75,0.43
19250,24.25,0.43,13.25,0.83,25.75,8.55
19500,24.25,0.43,11.75,0.43,19.75,3.34
19750,24.25,0.43,12.00,0.00,14.50,2.29
20000,24.75,0.83,12.00,0.00,12.67,0.47
20250,25.33,0.47,12.00,0.00,14.33,2.62
20500,25.50,0.50,11.50,0.50,12.50,1.50
20750,25.33,0.47,11.25,0.43,11.00,0.82
21000,25.67,0.47,10.33,0.47,9.00,1.00
21250,25.75,0.43,10.00,0.00,9.00,0.71
21500,25.50,0.50,10.00,0.00,9.75,1.30
21750,25.25,0.83,10.00,0.00,12.25,0.83
22000,25.50,0.50,10.00,0.00,11.75,1.09
22250,25.50,0.50,10.00,0.00,15.00,1.41
22500,25.25,0.43,10.00,0.00,18.00,1.00
22750,25.50,0.50,9.75,0.43,20.50,0.50
23000,25.50,0.50,9.50,0.50,20.67,0.47
23250,25.40,0.49,10.00,0.00,17.50,1.12
23500,25.67,0.47,9.33,0.47,14.50,1.12
23750,25.50,0.50,9.67,0.47,14.75,0.83
24000,25.75,0.43,9.00,0.71,13.25,0.43
24250,26.00,0.00,8.25,0.43,14.00,1.00
24500,26.25,0.43,8.00,0.00,14.00,1.00
24750,26.25,0.43,7.75,0.43,13.75,0.83
25000,26.25,0.43,8.00,0.71,14.00,0.71
25250,25.75,0.43,8.00,0.00,15.00,0.71
25500,25.50,0.50,7.00,0.00,14.67,0.94
25750,26.00,0.00,7.25,0.43,16.75,0.43
26000,25.67,0.47,8.00,0.00,19.00,0.82
26250,25.50,0.50,8.00,0.00,18.50,0.50
26500,25.50,0.50,8.25,0.43,18.50,0.50
26750,24.50,0.50,8.00,0.00,18.75,1.09
27000,24.75,0.43,7.75,0.43,17.50,1.12
27250,25.67,0.47,7.33,0.47,12.75,0.83
27500,24.75,0.43,8.00,0.00,13.75,1.30
27750,24.75,0.43,8.25,0.43,11.50,1.50
28000,25.50,0.50,7.50,0.50,14.50,2.60
28250,25.50,0.50,8.75,1.09,21.75,1.48
28500,25.75,0.83,9.00,0.00,21.75,0.83
28750,26.25,0.43,7.33,0.47,19.50,0.50
29000,26.00,0.00,7.00,0.00,18.00,0.71
29250,26.25,0.43,7.50,0.50,17.00,1.87
29500,26.50,0.50,2.75,1.92,21.25,1.09
29750,26.50,0.50,3.00,0.00,21.33,0.47
30000,27.00,0.00,5.50,0.50,22.67,0.47
30250,27.00,0.00,6.00,0.00,21.25,0.43
30500,27.00,0.00,6.25,0.43,21.25,0.43
30750,27.00,0.00,6.67,0.47,21.75,0.83
31000,27.00,0.00,7.25,0.43,21.50,0.50
31250,27.00,0.00,6.50,0.50,20.75,0.43
31500,26.50,0.50,4.50,0.50,25.25,3.03
31750,25.50,0.50,6.00,2.12,28.50,2.60
32000,24.50,0.50,12.75,1.92,28.50,2.60
32250,23.75,0.43,16.50,0.50,30.00,0.00
32500,23.50,0.50,17.50,0.50,29.75,0.43
32750,24.75,0.83,19.75,1.09,29.75,0.43
33000,26.50,0.50,20.50,0.50,28.00,1.00
33250,27.25,0.43,21.20,0.40,24.60,0.80
33500,22.75,1.92,21.00,0.00,29.75,2.17
33750,24.75,6.50,17.00,3.74,31.00,1.41
34000,39.33,0.47,15.50,6.10,27.33,2.05
34250,41.75,3.83,25.75,2.28,27.00,1.41
34500,39.00,0.00,26.75,2.38,33.75,3.27
34750,44.00,1.41,18.67,2.87,25.25,7.63
35000,45.00,0.00,16.50,2.96,22.50,2.60
35250,44.75,0.43,20.67,1.70,28.33,0.94
35500,46.50,1.50,24.50,0.50,27.25,2.05
35750,46.25,1.64,22.00,6.44,24.75,3.11
36000,50.00,0.71,19.75,1.30,32.25,1.30
36250,48.50,0.50,17.67,2.87,32.00,0.82
36500,48.00,0.00,13.25,1.79,28.00,1.00
36750,47.50,0.50,18.75,1.30,27.00,0.00
37000,47.67,0.47,21.75,0.43,27.33,0.47
37250,47.33,0.47,23.00,0.82,29.75,0.43
37500,46.75,0.83,22.75,1.09,30.00,0.00
37750,46.75,0.43,23.25,0.83,30.75,0.43
38000,45.75,0.83,23.25,0.43,30.00,0.71
38250,45.25,0.43,20.00,1.22,27.00,1.41
38500,44.25,1.30,10.00,4.06,23.50,1.66
38750,43.25,0.43,7.33,1.25,21.67,0.94
39000,42.33,0.47,9.33,2.49,21.50,0.50
39250,42.50,0.50,15.00,0.00,19.50,1.12
39500,42.00,0.00,17.75,0.43,18.33,0.47
39750,42.00,0.00,18.00,0.00,18.75,0.83
40000,42.00,0.00,16.25,1.30,15.50,1.66
40250,42.25,0.43,15.00,0.00,7.75,2.86
40500,42.00,0.00,13.75,1.09,8.50,3.35
40750,42.00,0.00,12.00,0.00,14.50,1.50
41000,42.33,0.47,12.00,0.00,16.75,1.09
41250,42.50,0.50,12.00,0.00,16.50,2.60
41500,42.00,0.00,15.00,0.00,14.25,1.30
41750,42.00,0.00,17.33,0.47,17.50,1.50
42000,42.00,0.00,16.67,0.47,18.75,1.30
42250,42.25,0.43,18.00,0.00,21.00,0.00
42500,42.00,0.00,18.00,0.00,19.75,0.43
42750,42.00,0.00,18.00,0.00,20.50,1.50
43000,42.25,0.43,17.50,0.50,22.00,1.00
43250,43.50,0.50,15.50,0.50,23.75,0.43
43500,44.25,0.43,15.25,0.43,24.00,0.00
43750,44.50,0.50,15.00,0.00,24.00,0.00
44000,44.33,0.47,15.00,0.00,24.25,0.43
44250,44.33,0.47,15.67,0.47,24.50,0.87
44500,44.50,0.50,13.50,0.87,24.50,0.87
44750,44.33,0.47,14.67,0.47,24.00,0.00
45000,44.00,0.82,15.00,0.00,23.25,1.30
45250,43.25,0.83,15.50,0.87,21.75,1.30
45500,43.67,0.47,18.00,0.00,23.75,0.43
45750,45.00,0.00,18.00,0.00,24.50,0.87
46000,45.00,0.00,18.00,0.00,24.50,0.50
46250,45.00,0.00,18.00,0.00,24.50,0.50
46500,45.00,0.00,17.75,0.43,24.50,0.50
46750,45.00,0.00,16.00,0.00,25.00,0.82
47000,45.00,0.00,13.75,0.83,24.67,0.94
47250,44.50,0.50,15.50,0.50,25.75,1.30
47500,44.67,0.47,16.67,0.47,25.25,0.83
47750,45.00,0.00,15.67,0.47,25.33,0.47
48000,45.00,0.00,15.00,0.00,26.25,0.83
48250,45.00,0.00,13.00,0.71,25.50,1.12
48500,45.00,0.71,15.25,1.79,22.00,1.22
48750,45.50,1.12,17.33,1.70,11.33,7.13
49000,43.00,0.71,13.00,1.41,14.67,0.47
49250,43.50,0.50,13.25,0.83,12.50,1.50
49500,43.33,0.47,14.75,1.09,16.67,3.09
49750,43.67,4.99,25.75,4.44,27.33,2.05
50000,45.50,2.29,28.25,2.86,28.50,2.60
50250,44.50,0.50,22.25,2.49,20.50,7.02
50500,45.33,3.40,28.00,1.22,27.50,1.50
50750,40.00,9.90,26.67,1.70,25.25,4.44
51000,48.00,3.74,18.50,7.40,22.50,2.60
51250,40.50,1.12,23.75,0.43,20.25,1.30
51500,38.50,0.87,21.25,0.43,13.75,3.49
51750,37.00,1.22,21.25,0.43,13.75,2.17
52000,37.00,1.00,23.50,0.87,19.50,1.66
52250,36.75,0.83,22.75,1.79,16.75,4.92
52500,37.00,1.00,24.00,0.00,22.75,1.09
52750,37.00,1.00,24.67,0.47,20.00,1.63
53000,36.67,0.47,24.00,0.00,16.67,2.36
53250,36.33,0.47,25.00,0.82,19.75,0.83
53500,37.00,0.82,26.25,0.83,16.50,1.50
53750,36.00,0.00,25.75,0.43,9.50,0.50
54000,36.00,0.00,26.50,0.50,5.00,2.94
54250,36.25,0.43,26.50,0.50,9.50,1.12
54500,36.00,0.00,26.25,0.83,12.50,1.80
54750,36.00,0.00,25.75,0.43,15.00,0.71
55000,36.00,0.00,25.00,0.71,17.67,2.49
55250,36.00,0.00,23.33,0.47,21.33,0.47
55500,36.00,0.00,23.75,0.43,20.00,0.71
55750,36.00,0.00,23.75,0.43,20.33,0.94
56000,36.00,0.00,23.25,0.43,20.67,0.47
56250,36.00,0.00,21.25,0.43,21.00,0.71
56500,36.00,0.00,21.00,0.00,21.75,0.83
56750,35.33,0.94,19.33,0.47,22.75,0.83
57000,35.00,1.22,18.25,0.43,23.50,0.50
57250,36.00,0.00,17.75,0.43,23.67,0.47
57500,35.25,1.30,15.75,0.83,23.50,0.50
57750,35.50,0.87,14.50,0.50,23.75,0.43
58000,35.00,1.22,18.25,1.30,23.25,0.43
58250,35.00,1.41,19.00,0.71,21.67,0.94
58500,35.00,1.22,19.00,0.71,21.25,0.43
58750,35.00,1.22,11.33,6.18,22.33,1.25
59000,35.00,1.41,14.25,1.48,23.67,0.47
59250,33.00,0.00,12.33,0.47,24.00,0.00
59500,33.75,1.30,13.50,0.50,24.00,0.00
59750,34.50,1.50,13.75,0.43,24.00,0.00
60000,34.50,1.50,14.00,0.71,24.00,0.00
60250,33.75,1.30,13.75,0.43,24.00,0.00
60500,34.50,1.50,14.00,0.71,24.00,0.00
60750,33.75,1.30,14.75,0.43,24.00,0.00
61000,33.00,0.00,14.50,0.50,24.00,0.00
61250,33.75,1.30,13.67,0.47,24.00,0.00
61500,33.00,0.00,13.00,0.00,24.00,0.00
61750,34.00,1.41,13.75,0.43,24.00,0.00
62000,33.00,0.00,14.25,0.43,24.00,0.00
62250,33.00,0.00,14.00,0.00,24.00,0.00
62500,33.00,0.00,14.50,0.50,24.00,0.00
62750,33.75,1.30,15.00,0.71,23.75,0.43
63000,33.00,0.00,16.75,0.43,23.50,0.50
63250,33.00,0.00,15.25,0.43,23.50,0.50
63500,33.00,0.00,15.25,0.43,23.50,0.50
63750,33.00,0.00,15.00,0.00,23.50,0.50
64000,33.00,0.00,15.00,0.00,23.50,0.50
64250,33.00,0.00,15.00,0.00,23.33,0.47
64500,33.00,0.00,15.00,0.00,23.67,0.47
64750,33.00,0.00,15.00,0.00,23.50,0.50
65000,33.00,0.00,15.00,0.00,23.50,0.50
65250,33.00,0.00,15.00,0.00,23.50,0.50
65500,32.75,0.43,15.25,0.43,22.75,0.43
65750,32.67,0.47,16.33,0.47,22.25,0.83
66000,33.60,1.20,14.40,0.49,22.25,0.83
66250,33.75,1.30,15.00,0.00,21.25,0.43
66500,33.75,1.30,15.50,0.50,21.50,0.50
66750,34.50,1.50,15.75,0.43,21.75,0.83
67000,33.75,1.30,15.50,0.50,22.00,1.00
67250,33.00,0.00,15.75,0.43,22.25,0.83
67500,33.00,0.00,15.00,0.00,22.60,0.80
67750,33.00,0.00,15.00,0.00,23.33,0.94
68000,33.00,0.00,15.00,0.00,22.75,0.83
68250,33.00,0.00,20.75,1.79,16.00,5.74
68500,33.00,0.00,22.67,1.25,14.75,6.02
68750,33.00,0.00,22.00,1.00,6.50,2.69
69000,33.00,0.00,23.50,0.50,8.50,1.12
69250,33.75,1.30,23.50,0.50,10.75,1.09
69500,35.00,1.22,22.75,0.83,11.50,2.29
69750,33.00,0.00,23.50,0.50,12.50,1.12
70000,33.00,1.87,21.25,0.43,14.50,0.50
70250,32.50,0.50,22.75,1.30,14.50,1.50
70500,33.00,0.00,23.75,0.43,15.00,0.00
70750,33.00,0.00,21.75,0.83,16.33,1.25
71000,33.00,0.00,23.50,0.50,13.50,1.12
71250,34.50,1.50,22.00,1.22,12.75,1.30
71500,34.00,1.41,21.00,0.00,16.00,1.00
71750,33.00,0.00,21.25,0.43,15.67,0.94
72000,34.50,1.50,22.25,0.43,14.00,0.71
72250,36.00,0.00,21.75,0.83,15.50,0.50
72500,35.00,1.22,18.75,0.83,16.50,1.12
72750,33.00,0.00,18.00,0.00,17.67,0.47
73000,32.75,0.43,18.20,0.40,18.20,0.40
73250,33.00,0.00,18.00,0.00,18.00,0.00
73500,33.00,0.00,18.00,0.00,18.00,0.00
73750,32.75,0.43,18.50,0.50,18.00,0.00
74000,32.75,0.43,18.75,0.43,17.25,0.83
74250,32.75,0.43,19.67,0.47,16.33,0.94
74500,33.00,0.00,18.50,0.87,14.50,0.87
74750,33.00,0.00,19.75,1.30,14.67,0.47
75000,33.00,0.00,21.00,0.00,13.75,1.30
75250,33.00,0.00,21.00,0.00,13.00,0.82
75500,33.00,0.00,19.50,1.12,14.25,1.30
75750,33.00,0.00,18.00,0.00,15.75,0.83
76000,33.00,0.00,17.25,0.43,15.67,0.47
76250,33.75,1.30,16.75,0.43,15.75,0.83
76500,33.75,1.30,17.00,0.00,16.00,0.82
76750,34.00,1.41,18.00,0.00,16.67,1.25
77000,33.00,0.00,18.50,0.50,16.33,0.94
77250,33.00,0.00,19.00,0.00,16.33,0.94
77500,33.00,0.00,19.33,0.47,16.75,0.83
77750,33.00,0.00,19.25,0.43,16.75,0.83
78000,33.00,0.00,20.67,0.47,16.50,1.12
78250,32.50,0.50,21.00,0.00,17.67,0.47
78500,32.50,0.50,21.00,0.00,17.50,0.50
78750,32.67,0.47,21.00,0.00,17.67,0.47
79000,32.67,0.47,19.50,0.50,18.00,0.00
79250,32.75,0.43,19.00,2.35,18.00,1.87
79500,32.33,0.47,15.50,3.50,15.50,4.50
79750,32.25,0.83,13.67,3.30,14.25,4.49
80000,34.00,1.41,12.25,3.90,19.50,1.50
80250,33.00,0.00,16.50,0.87,13.50,1.50
80500,32.50,0.50,19.75,0.83,15.25,0.43
80750,32.67,0.47,20.50,0.50,14.00,0.82
81000,33.00,0.00,21.00,0.00,12.67,0.94
81250,33.00,0.00,21.50,0.87,13.50,1.50
81500,32.50,0.50,19.00,1.22,15.50,4.50
81750,32.33,0.94,19.25,1.30,15.50,0.50
82000,31.50,0.87,17.75,4.92,14.25,2.49
82250,31.50,1.12,24.33,0.47,13.33,1.70
82500,28.50,1.50,24.25,0.43,16.00,1.00
82750,27.00,0.00,24.00,0.00,15.33,0.47
83000,27.00,0.00,24.00,0.00,15.33,0.47
83250,28.42,1.04,22.00,1.10,12.82,1.03
83500,35.00,1.22,18.75,0.43,15.50,0.50
83750,33.75,1.30,19.25,0.43,17.75,0.43
84000,34.67,1.25,19.75,0.43,18.00,0.00
84250,34.50,1.50,19.75,0.43,18.00,0.71
84500,35.25,1.30,18.00,1.41,19.75,1.92
84750,32.75,0.43,17.75,1.09,23.50,0.87
85000,33.00,0.00,16.67,1.25,23.75,0.43
85250,34.00,1.41,15.67,1.25,21.75,0.83
85500,34.50,1.50,14.75,2.77,21.25,1.09
85750,33.00,0.00,16.00,0.82,21.25,1.09
86000,32.40,0.49,16.40,2.06,19.00,1.00
86250,32.75,0.43,12.25,2.17,20.25,0.83
86500,33.00,0.00,5.00,0.00,20.25,0.83
86750,33.00,0.00,3.00,1.63,20.50,0.50
87000,33.00,0.00,8.00,1.00,20.25,0.83
87250,33.00,0.00,6.00,0.00,20.50,0.50
87500,33.00,0.00,8.67,1.70,18.75,0.43
87750,33.00,0.00,13.25,1.30,18.00,0.00
88000,32.75,0.43,16.25,1.09,17.75,0.43
88250,32.25,0.83,5.50,1.50,17.50,0.50
88500,33.00,0.00,8.33,4.50,18.25,0.43
88750,33.00,0.00,11.67,2.62,18.00,0.71
89000,33.00,0.00,12.50,2.87,19.25,1.09
89250,33.00,0.00,10.33,1.25,19.67,0.94
89500,33.00,0.00,11.75,1.48,20.33,0.47
89750,33.00,0.00,10.00,1.41,18.50,0.87
90000,33.00,0.00,10.67,3.40,20.25,2.17
90250,33.00,0.00,17.00,0.71,16.00,1.22
90500,33.00,0.00,18.25,0.43,13.25,1.30
90750,33.00,0.00,15.25,0.43,11.50,0.50
91000,33.00,0.00,15.00,0.00,12.25,0.43
91250,33.00,0.00,13.75,1.79,15.25,1.48
91500,33.75,1.30,14.25,1.30,16.50,0.50
91750,33.75,1.30,15.50,1.12,16.00,0.71
92000,33.75,1.30,16.50,0.87,16.75,1.09
92250,33.00,0.00,15.75,1.92,17.00,0.71
92500,33.00,0.00,17.33,0.94,17.33,0.94
92750,33.00,0.00,15.00,0.71,17.50,0.50
93000,33.00,0.00,16.00,0.00,18.00,0.00
93250,33.46,1.08,12.38,3.27,17.92,0.28
93500,33.00,0.00,6.00,2.45,18.25,0.43
93750,33.00,0.00,9.33,1.70,18.25,0.43
94000,33.00,0.00,10.00,0.71,17.75,0.43
94250,33.00,0.00,14.75,1.79,19.00,0.82
94500,33.00,0.00,16.50,1.12,18.75,0.83
94750,33.00,0.00,14.75,0.43,19.00,1.22
95000,33.00,0.00,16.00,0.82,20.00,0.82
95250,33.00,0.00,15.40,1.36,20.80,0.40
95500,33.00,0.00,13.25,0.83,20.75,0.43
95750,33.00,0.00,12.67,0.47,20.33,0.47
96000,33.00,0.00,10.50,1.12,19.50,1.12
96250,33.00,0.00,10.00,1.22,20.00,0.71
96500,33.00,0.00,13.00,0.71,21.00,0.00
96750,33.00,0.00,13.75,0.83,20.67,0.47
97000,33.00,0.00,14.75,0.43,20.50,0.50
97250,33.00,0.00,12.00,0.00,20.50,0.50
97500,33.00,0.00,10.75,1.30,19.75,0.83
97750,33.00,0.00,10.00,0.71,20.00,1.00
98000,33.75,1.30,9.75,0.43,20.25,0.83
98250,35.00,1.41,10.25,0.43,20.67,0.47
98500,33.00,0.00,9.50,0.50,20.00,1.00
98750,34.00,1.41,12.00,0.00,21.00,0.00
99000,33.75,1.30,9.25,1.09,20.25,0.83
99250,33.00,0.00,12.50,0.87,19.75,0.43
99500,33.75,1.30,12.00,0.00,20.00,1.00
99750,33.00,0.00,13.50,0.50,19.75,0.83
100000,33.00,0.00,12.00,0.71,19.00,0.71
100250,33.00,0.00,13.00,1.58,18.25,0.43
100500,33.00,0.00,12.75,0.83,18.75,0.83
100750,33.75,1.30,13.25,0.83,18.50,0.50
101000,33.75,1.30,12.75,0.43,18.50,0.50
101250,34.50,1.50,13.00,0.00,18.33,0.47
101500,34.00,1.41,12.25,0.43,18.33,0.47
101750,33.00,0.00,12.75,0.83,18.00,0.00
102000,33.00,0.00,9.50,0.50,18.50,0.87
102250,33.00,0.00,12.75,1.92,18.75,0.83
102500,33.75,1.30,14.75,0.43,18.50,0.50
102750,33.00,0.00,14.50,0.50,18.75,0.83
103000,33.00,0.00,11.75,1.64,18.50,0.50
103250,33.00,0.00,8.75,1.92,18.50,0.50
103500,33.00,0.00,12.00,0.00,19.50,0.50
103750,33.00,0.00,8.00,2.12,19.33,0.47
104000,34.00,1.41,8.33,1.70,20.00,0.71
104250,33.00,0.00,10.00,0.00,20.00,0.71
104500,33.00,0.00,10.00,0.00,20.00,0.71
104750,33.46,1.08,10.62,1.08,19.50,0.73
105000,33.46,1.08,10.62,1.08,19.50,0.73
105250,34.20,1.47,6.20,0.98,19.75,1.30
105500,34.00,1.41,8.67,0.47,20.50,0.50
105750,34.50,1.50,8.33,0.94,19.50,0.50
106000,33.75,1.30,6.33,0.47,19.00,1.00
106250,34.50,1.50,3.00,1.58,18.50,0.50
106500,33.75,1.30,8.25,0.83,19.50,1.12
106750,33.75,1.30,7.67,1.25,19.25,0.43
107000,34.50,1.50,0.00,0.00,18.75,0.83
107250,33.00,0.00,0.00,0.00,18.50,0.50
107500,33.00,0.00,3.25,2.28,18.25,0.43
107750,33.00,0.00,9.00,0.00,18.33,0.47
108000,33.75,1.30,6.00,2.94,19.25,0.83
108250,35.00,1.41,4.67,2.62,19.33,0.94
108500,33.00,0.00,7.67,0.47,19.25,0.83
108750,33.75,1.30,6.25,0.83,19.25,0.83
109000,33.00,0.00,4.50,0.50,19.00,1.00
109250,33.75,1.30,3.50,0.50,18.00,0.00
109500,33.75,1.30,6.33,2.05,17.75,0.43
109750,34.50,1.50,8.25,2.59,18.25,0.43
110000,33.75,1.30,2.00,0.00,18.00,0.00
110250,33.75,1.30,2.50,1.12,18.50,0.50
110500,34.50,1.50,2.00,0.00,18.75,0.83
110750,33.75,1.30,6.00,2.00,19.00,1.00
111000,33.00,0.00,10.00,0.00,19.25,0.83
111250,33.00,0.00,5.33,2.05,18.50,0.50
111500,33.00,0.00,1.00,0.00,18.33,0.47
111750,33.00,0.00,4.25,0.43,18.25,0.43
112000,33.00,0.00,4.00,0.71,18.50,0.50
112250,33.00,0.00,3.33,0.47,18.25,0.43
112500,33.00,0.00,5.33,1.25,18.33,0.47
112750,33.00,0.00,4.50,0.50,18.50,0.50
113000,33.00,0.00,5.00,1.00,18.50,0.50
113250,33.00,0.00,6.25,0.43,18.50,0.50
113500,33.00,0.00,6.00,1.00,18.50,0.50
113750,33.00,0.00,5.75,0.43,18.50,0.50
114000,34.00,1.41,6.00,0.00,18.00,0.00
114250,33.00,0.00,3.75,0.83,18.00,0.00
114500,33.00,0.00,5.00,0.00,17.75,0.43
114750,33.00,0.00,5.50,0.50,18.00,0.00
115000,33.00,0.00,4.00,0.82,19.00,1.00
115250,33.00,0.00,3.00,0.00,19.25,0.83
115500,33.00,0.00,3.67,0.47,19.00,0.71
115750,33.00,0.00,3.75,0.43,18.75,0.83
116000,33.00,0.00,5.25,0.43,18.50,0.50
116250,33.00,0.00,5.33,0.47,17.67,0.47
116500,33.00,0.00,2.00,0.00,17.00,1.41
116750,33.00,0.00,2.00,1.00,16.50,1.12
117000,33.00,0.00,3.50,1.12,17.50,0.50
117250,33.00,0.00,7.00,0.00,17.67,0.47
117500,33.00,0.00,6.50,0.87,16.75,1.30
117750,33.00,0.00,6.00,0.82,17.00,1.22
118000,33.00,0.00,5.50,1.50,18.25,0.83
118250,33.00,0.00,0.00,0.00,20.33,0.47
118500,33.00,0.00,0.00,0.00,18.50,0.50
118750,33.00,0.00,1.25,0.43,19.00,1.00
119000,33.00,0.00,3.75,0.83,19.00,1.00
119250,33.00,0.00,5.25,1.30,18.50,0.50
119500,32.75,0.43,2.50,0.50,19.25,0.83
119750,32.67,0.47,2.00,1.00,19.00,1.00
0 32.50 0.50 0.00 0.00 19.00 1.00 
250 32.50 0.50 0.00 0.00 18.50 0.50 
500 32.75 0.43 1.00 0.00 18.00 0.00 
750 32.50 0.50 0.00 0.00 17.50 0.50 
1000 32.50 0.50 7.50 0.50 17.50 0.87 
1250 32.67 0.47 11.00 1.00 16.75 0.83 
1500 32.50 0.50 6.25 0.83 18.00 0.00 
1750 32.50 0.50 3.50 0.87 18.00 0.00 
2000 32.33 0.47 6.00 0.00 18.33 0.47 
2250 32.67 0.47 8.00 0.82 18.00 0.00 
2500 32.50 0.50 8.33 3.30 16.67 0.47 
2750 32.50 0.50 10.33 1.25 16.00 1.22 
3000 32.25 0.83 9.00 3.08 16.00 0.71 
3250 32.00 0.00 2.67 0.47 15.75 0.83 
3500 31.75 0.43 2.75 1.09 16.50 1.12 
3750 32.00 0.00 1.00 0.00 17.50 0.87 
4000 32.25 0.83 0.00 0.00 17.50 0.50 
4250 32.25 0.43 0.00 0.00 17.00 1.00 
4500 31.75 0.43 5.33 3.30 17.75 0.43 
4750 31.50 0.50 9.50 0.50 17.75 0.43 
5000 31.50 0.50 5.00 2.16 17.33 0.47 
5250 31.50 0.50 4.50 0.50 17.50 0.50 
5500 31.67 0.47 4.50 1.12 18.00 0.00 
5750 31.50 0.50 1.67 0.47 18.00 0.00 
6000 31.67 0.47 1.00 0.00 18.33 0.47 
6250 31.33 0.47 2.50 0.50 18.00 0.00 
6500 31.50 0.50 2.67 0.47 18.00 0.00 
6750 31.25 0.83 3.00 0.00 18.25 0.43 
7000 31.25 0.43 2.50 0.50 18.50 0.50 
7250 31.50 0.50 4.00 0.00 18.50 0.50 
7500 31.50 0.50 5.00 1.22 18.50 0.50 
7750 31.50 0.50 5.00 0.00 18.00 0.00 
8000 31.67 0.47 8.75 0.43 17.67 0.47 
8250 31.25 0.83 8.50 0.50 18.25 0.43 
8500 31.25 0.83 11.00 0.71 18.00 0.00 
8750 31.33 0.47 4.50 2.29 18.00 0.00 
9000 31.50 0.50 2.00 0.00 18.00 0.00 
9250 31.50 0.50 5.33 1.70 17.50 0.50 
9500 30.75 0.43 11.00 1.22 18.00 0.00 
9750 30.75 0.43 11.00 1.22 18.25 0.43 
10000 30.67 0.47 5.33 1.25 18.50 0.50 
10250 31.50 0.50 6.00 0.00 18.67 0.47 
10500 30.75 0.43 5.67 0.47 18.50 0.50 
10750 30.50 0.50 3.00 0.00 19.00 0.82 
11000 30.67 0.47 6.50 1.50 18.00 0.00 
11250 30.75 0.83 9.25 1.09 18.00 0.00 
11500 30.67 0.47 11.00 0.82 18.00 0.00 
11750 30.75 0.43 11.00 0.00 18.50 0.50 
12000 30.50 0.50 11.25 0.43 18.50 0.50 
12250 30.67 0.47 11.25 0.43 19.00 0.82 
12500 30.50 0.50 11.00 0.71 19.75 0.83 
12750 30.50 0.50 11.33 0.47 19.67 0.94 
13000 31.50 0.50 9.00 1.00 19.25 1.30 
13250 33.00 0.00 3.67 1.70 17.00 3.74 
13500 32.67 0.47 7.33 3.09 11.00 2.92 
13750 32.25 0.43 6.25 3.34 14.00 6.40 
14000 33.00 0.00 8.00 3.16 23.00 0.71 
14250 32.50 0.87 9.25 2.68 23.00 1.22 
14500 31.50 0.50 10.75 0.83 23.25 0.83 
14750 32.50 0.50 10.00 0.71 22.00 0.71 
15000 32.25 0.83 11.50 0.50 21.50 0.50 
15250 31.75 0.43 11.50 0.87 22.00 1.00 
15500 32.25 0.43 9.75 0.43 22.25 0.83 
15750 32.50 0.50 11.67 0.47 22.33 0.47 
16000 32.25 0.83 11.75 0.43 22.25 0.83 
16250 32.50 0.50 11.00 0.82 22.33 0.94 
16500 32.25 0.83 11.75 0.43 22.00 0.71 
16750 31.75 0.43 10.25 0.43 22.50 0.50 
17000 31.33 0.47 10.00 0.00 22.00 0.82 
17250 31.50 0.50 10.25 0.83 22.00 0.71 
17500 31.33 0.47 11.33 0.94 21.75 0.83 
17750 31.33 0.47 12.33 0.47 21.00 0.00 
18000 31.50 0.50 13.50 0.50 19.00 0.71 
18250 31.50 0.50 13.50 0.50 19.00 1.22 
18500 31.33 0.47 12.33 0.47 21.75 0.83 
18750 31.67 0.47 14.33 0.47 22.50 0.50 
19000 31.20 0.75 13.40 0.49 22.00 0.82 
19250 31.25 0.83 14.33 0.47 21.67 0.94 
19500 31.67 0.47 14.50 0.50 23.00 0.82 
19750 30.67 0.94 13.67 0.47 22.00 0.71 
20000 31.00 0.71 13.75 0.43 21.50 0.50 
20250 31.25 0.43 13.75 0.43 21.75 0.83 
20500 31.50 0.50 13.50 0.50 22.00 0.71 
20750 31.25 0.83 12.75 0.83 22.50 1.12 
21000 31.00 0.71 13.50 0.50 21.50 2.18 
21250 31.00 0.71 12.25 0.43 15.00 0.00 
21500 31.75 0.43 9.00 1.63 16.33 0.94 
21750 32.33 0.47 8.25 4.44 20.33 1.70 
22000 31.67 0.47 12.67 0.94 16.00 1.22 
22250 32.67 0.47 12.50 0.87 17.00 0.82 
22500 31.25 0.83 13.75 1.09 17.00 2.00 
22750 31.00 0.82 10.00 1.00 20.00 1.41 
23000 30.50 0.50 9.00 0.00 20.00 0.82 
23250 31.00 1.00 9.67 0.47 20.67 0.47 
23500 32.00 0.00 11.67 0.47 19.50 0.50 
23750 31.25 0.83 9.75 0.43 18.75 0.83 
24000 31.00 1.00 10.00 0.00 17.67 0.47 
24250 31.25 0.83 11.25 0.43 17.75 0.43 
24500 30.00 0.00 10.50 0.50 17.67 0.47 
24750 31.33 0.94 10.50 0.50 17.67 0.47 
25000 31.50 0.50 10.50 0.50 18.00 0.00 
25250 31.50 0.50 10.00 0.71 18.00 0.00 
25500 30.50 0.50 8.50 1.12 17.50 0.50 
25750 30.50 0.50 5.75 0.43 18.25 1.48 
26000 31.00 0.00 8.00 0.71 17.33 0.94 
