time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
45000,39.25,0.43,5.00,1.41,17.00,1.00
45250,39.50,0.50,7.25,0.43,17.50,0.87
45500,39.33,0.47,7.67,0.47,16.25,0.43
45750,39.50,0.50,8.25,0.43,16.50,1.12
46000,39.00,0.00,9.00,0.00,16.75,0.43
46250,39.25,0.43,8.25,1.30,15.00,0.00
46500,39.00,0.00,5.67,0.47,13.50,0.50
46750,39.25,0.43,7.00,0.82,11.33,0.94
47000,39.00,0.00,8.67,1.25,8.50,3.50
47250,39.25,0.43,2.00,1.41,11.25,0.83
47500,39.33,0.47,0.00,0.00,12.33,0.47
47750,39.33,0.47,0.00,0.00,13.67,1.25
48000,39.25,0.43,0.00,0.00,13.75,1.30
48250,39.00,0.00,1.50,0.50,14.50,0.87
48500,39.00,0.00,2.50,0.50,13.50,0.87
48750,39.50,0.50,2.00,1.00,13.50,1.12
49000,39.67,0.47,0.00,0.00,15.00,0.82
49250,39.00,0.00,1.00,0.00,13.33,0.47
49500,39.25,0.43,1.00,0.00,13.50,1.12
49750,39.25,0.43,1.75,0.83,14.00,1.00
50000,39.33,0.47,3.25,0.83,14.33,0.47
50250,39.25,0.43,5.33,0.47,13.25,0.83
50500,39.00,0.00,6.00,0.00,12.67,0.94
50750,39.25,0.43,6.00,0.00,13.20,0.98
51000,39.25,0.43,4.67,0.94,12.33,0.47
51250,39.25,0.43,4.75,1.64,10.00,2.12
51500,39.00,0.00,9.67,0.94,9.67,3.30
51750,39.00,0.00,6.33,1.25,12.25,0.43
52000,39.25,0.43,5.00,1.00,15.00,0.71
52250,39.00,0.00,3.50,0.50,16.00,0.00
52500,39.50,0.50,8.25,0.83,15.50,0.50
52750,39.25,0.43,9.75,0.83,14.75,0.43
53000,39.33,0.47,9.67,0.47,13.50,0.50
53250,39.00,0.00,8.50,0.87,12.75,1.30
53500,39.50,0.50,3.00,0.00,16.75,1.30
53750,39.25,0.43,2.00,0.00,17.75,0.43
54000,39.67,0.47,2.75,0.83,15.67,0.94
54250,39.25,0.43,2.50,1.50,15.00,0.00
54500,39.00,0.00,1.00,0.00,16.00,1.00
54750,39.33,0.47,1.25,0.43,16.00,0.82
55000,39.67,0.47,3.50,0.50,16.00,0.00
55250,39.00,0.00,1.75,0.83,16.67,0.47
55500,39.25,0.43,1.75,0.83,17.80,0.40
55750,39.00,0.00,0.00,0.00,16.25,0.83
56000,39.25,0.43,2.00,0.71,16.50,0.50
56250,39.00,0.00,2.33,0.47,17.00,0.71
56500,39.33,0.47,3.67,2.49,16.50,1.50
56750,39.50,0.50,3.67,0.47,16.50,0.50
57000,39.00,0.00,3.50,1.50,16.75,0.83
57250,39.00,0.00,3.50,0.87,16.33,0.94
57500,39.33,0.47,3.25,0.43,16.67,0.47
57750,39.50,0.50,2.00,0.00,16.75,0.83
58000,39.33,0.47,4.33,1.25,17.25,0.83
58250,39.25,0.43,3.00,0.71,16.75,0.83
58500,39.00,0.00,3.00,1.41,16.75,0.83
58750,39.25,0.43,1.50,0.50,17.25,0.83
59000,39.50,0.50,3.00,0.71,18.00,0.00
59250,39.25,0.43,4.00,0.00,18.00,0.00
59500,39.67,0.47,3.33,0.47,17.67,0.47
59750,40.00,0.00,3.50,0.87,18.00,0.00
60000,39.00,0.00,4.00,0.00,17.33,0.47
60250,39.00,0.00,5.67,0.94,17.00,1.00
60500,39.00,0.00,6.33,0.47,17.00,1.00
60750,39.33,0.47,6.67,0.94,16.67,0.47
61000,39.25,0.43,6.00,0.00,16.75,0.83
61250,39.50,0.50,6.00,0.00,16.33,0.47
61500,39.33,0.47,6.75,0.43,17.33,0.47
61750,39.20,0.40,6.75,0.83,16.80,0.40
62000,39.00,0.00,6.00,0.00,17.00,0.82
62250,39.67,0.47,3.00,1.22,17.33,0.47
62500,39.33,0.47,4.33,0.47,16.75,1.09
62750,39.50,0.50,2.75,1.30,17.50,0.87
63000,39.00,0.00,4.00,1.63,16.75,1.30
63250,39.00,0.00,3.00,0.00,18.00,0.00
63500,39.50,0.50,5.00,0.83,18.00,0.00
63750,39.25,0.43,6.33,0.47,17.67,0.47
64000,39.50,0.50,4.67,0.47,17.67,0.47
64250,39.50,0.50,4.25,0.43,18.00,0.00
64500,39.50,0.50,4.67,0.47,18.00,0.00
64750,39.50,0.50,5.50,0.50,18.00,0.00
65000,39.67,0.47,5.50,0.50,18.00,0.00
65250,39.33,0.47,6.50,0.50,18.00,0.00
65500,39.33,0.47,5.00,0.00,18.00,0.00
65750,39.50,0.50,5.33,0.47,18.00,0.00
66000,39.50,0.50,4.33,0.47,18.25,0.43
66250,39.25,0.43,5.00,0.71,18.25,0.43
66500,39.25,0.43,4.67,0.47,18.00,0.00
66750,39.33,0.47,4.67,0.47,18.33,0.47
67000,39.50,0.50,3.75,0.43,18.25,0.43
67250,39.00,0.00,3.75,0.43,18.33,0.47
67500,39.50,0.50,4.67,0.47,18.00,0.00
67750,39.60,0.49,4.25,0.43,18.00,0.00
68000,40.00,0.00,4.67,0.47,18.00,0.00
68250,39.25,0.43,5.00,0.00,18.00,0.00
68500,39.50,0.50,5.00,0.00,18.00,0.00
68750,39.50,0.50,5.00,0.00,18.00,0.00
69000,39.67,0.47,4.00,0.00,18.00,0.00
69250,39.50,0.50,4.50,0.50,18.00,0.00
69500,39.25,0.43,4.00,0.00,18.00,0.00
69750,39.00,0.00,2.75,0.43,18.00,0.00
70000,39.50,0.50,2.67,0.47,18.00,0.00
70250,39.67,0.47,2.67,0.94,18.00,0.00
70500,39.33,0.47,2.33,0.47,18.00,0.00
70750,39.00,0.00,1.33,0.47,18.25,0.43
71000,39.25,0.43,2.75,0.43,18.00,0.00
71250,39.67,0.47,3.75,0.43,18.00,0.00
71500,39.25,0.43,4.00,0.71,18.00,0.00
71750,39.25,0.43,4.50,0.50,18.00,0.00
72000,39.00,0.00,4.67,0.47,18.00,0.00
72250,39.50,0.50,5.00,0.00,18.00,0.00
72500,39.25,0.43,5.75,0.43,18.00,0.00
72750,39.25,0.43,5.50,0.50,18.25,0.43
73000,39.50,0.50,5.00,0.00,18.33,0.47
73250,39.00,0.00,4.50,0.50,17.75,0.43
73500,39.00,0.00,4.33,0.47,17.67,0.47
73750,39.67,0.47,4.75,0.43,18.00,0.00
74000,39.25,0.43,6.00,0.71,18.00,0.00
74250,39.33,0.47,6.00,0.00,18.00,0.00
74500,39.00,0.00,4.25,0.43,18.00,0.00
74750,39.33,0.47,4.75,0.43,18.33,0.47
75000,39.50,0.50,4.50,0.87,18.00,0.00
75250,39.00,0.00,5.00,0.00,18.00,0.00
75500,39.00,0.00,3.33,0.47,18.25,0.43
75750,39.33,0.47,4.67,0.47,18.67,0.47
76000,39.67,0.47,5.00,0.00,18.67,0.47
76250,39.50,0.50,5.25,0.43,18.50,0.50
76500,39.00,0.00,5.00,0.00,18.50,0.50
76750,39.25,0.43,3.00,0.82,18.67,0.47
77000,39.25,0.43,4.67,1.25,18.67,0.47
77250,39.33,0.47,7.00,0.71,18.00,0.00
77500,39.33,0.47,8.00,0.00,18.25,0.43
77750,39.00,0.00,7.75,0.43,18.25,0.43
78000,39.67,0.47,7.00,0.00,18.33,0.47
78250,39.67,0.47,6.00,0.00,17.67,0.47
78500,39.25,0.43,6.25,0.43,17.50,0.50
78750,39.33,0.47,6.33,0.47,18.00,0.00
79000,39.20,0.40,5.00,0.89,18.17,0.37
79250,39.25,0.43,4.75,0.43,18.25,0.43
79500,39.33,0.47,5.00,0.71,18.00,0.00
79750,39.00,0.00,4.00,0.00,17.75,0.43
80000,39.50,0.50,4.67,0.47,17.67,0.47
80250,39.25,0.43,5.50,0.50,17.75,0.43
80500,39.67,0.47,4.75,0.43,18.00,0.00
80750,39.33,0.47,5.00,0.00,18.00,0.00
81000,39.00,0.00,5.67,0.94,17.75,0.43
81250,39.00,0.00,5.75,0.43,18.00,0.00
81500,39.25,0.43,6.00,0.82,18.00,0.00
81750,39.00,0.00,6.25,0.83,18.00,0.00
82000,39.25,0.43,6.67,0.47,17.75,0.43
82250,39.33,0.47,5.25,0.83,18.33,0.47
82500,39.50,0.50,5.75,0.83,18.00,0.00
82750,39.25,0.43,7.00,0.00,18.00,0.00
83000,39.50,0.50,7.75,0.43,17.75,0.43
83250,39.25,0.43,7.75,0.43,17.50,0.50
83500,39.00,0.00,8.67,0.47,17.67,0.47
83750,39.00,0.00,8.25,0.83,18.00,0.00
84000,39.50,0.50,6.00,0.82,17.50,0.50
84250,39.50,0.50,4.75,0.43,18.00,0.00
84500,39.50,0.50,4.33,0.47,17.33,0.47
84750,39.00,0.00,4.00,0.00,17.67,0.47
85000,39.25,0.43,4.00,0.71,17.25,0.83
85250,39.50,0.50,3.25,0.43,17.50,0.87
85500,39.25,0.43,3.00,0.00,17.00,1.00
85750,39.50,0.50,2.75,0.43,17.00,0.71
86000,39.50,0.50,2.67,0.47,17.67,0.47
86250,39.67,0.47,2.75,0.43,17.67,0.47
86500,39.25,0.43,4.50,0.50,17.75,0.43
86750,39.50,0.50,3.75,0.43,17.75,0.43
87000,39.00,0.00,3.33,0.47,17.50,0.50
87250,39.25,0.43,4.50,0.50,17.75,0.43
87500,39.33,0.47,6.00,0.00,17.75,0.43
87750,39.33,0.47,5.00,0.82,17.25,0.43
88000,39.50,0.50,5.33,0.47,17.75,0.43
88250,39.50,0.50,2.33,1.25,18.25,0.43
88500,39.25,0.43,3.50,1.12,17.75,0.43
88750,39.25,0.43,3.50,0.50,18.00,0.00
89000,39.50,0.50,4.00,0.00,18.00,0.71
89250,39.50,0.50,4.50,0.50,17.33,0.47
89500,39.50,0.50,5.50,0.50,17.25,0.43
89750,39.67,0.47,5.75,0.43,17.67,0.47
90000,39.33,0.47,6.33,0.47,18.00,0.71
90250,39.25,0.43,6.75,0.43,18.25,0.43
90500,39.25,0.43,6.00,0.00,17.75,0.43
90750,39.50,0.50,6.00,0.82,17.75,0.43
91000,39.25,0.43,6.50,0.50,17.75,0.43
91250,39.50,0.50,6.50,0.50,17.50,0.87
91500,39.50,0.50,7.00,0.00,17.75,0.43
91750,39.50,0.50,7.67,0.47,16.75,0.83
92000,39.50,0.50,5.33,0.47,17.25,0.83
92250,39.25,0.43,2.67,0.94,16.33,0.94
92500,39.25,0.43,2.67,0.47,17.00,0.71
92750,39.25,0.43,3.00,0.00,16.75,0.83
93000,39.50,0.50,1.25,0.43,16.50,0.50
93250,39.33,0.47,1.50,0.50,17.00,0.82
93500,39.50,0.50,4.50,1.66,17.50,0.50
93750,39.33,0.47,10.50,0.50,18.00,0.00
94000,39.67,0.47,7.75,2.17,14.67,0.94
94250,39.25,0.43,11.00,1.22,15.75,1.48
94500,39.00,0.00,11.00,0.00,17.25,0.83
94750,39.50,0.50,11.00,0.00,17.50,0.87
95000,39.50,0.50,11.33,0.47,16.33,0.47
95250,39.33,0.47,11.00,0.00,17.33,0.47
95500,39.33,0.47,10.00,0.00,16.25,0.43
95750,39.50,0.50,11.25,0.43,15.50,0.50
96000,39.50,0.50,9.75,0.83,14.50,0.87
96250,39.50,0.50,9.00,0.00,15.00,0.71
96500,39.50,0.50,9.25,0.43,15.50,0.87
96750,39.50,0.50,9.25,0.43,15.75,0.43
97000,39.50,0.50,8.00,0.71,15.50,0.50
97250,39.50,0.50,9.00,0.82,16.00,0.82
97500,39.25,0.43,9.00,0.00,17.00,1.00
97750,40.00,0.00,6.50,0.50,17.67,0.47
98000,39.33,0.47,7.00,0.00,17.00,0.71
98250,39.50,0.50,7.00,0.00,17.00,0.71
98500,39.50,0.50,6.50,0.87,17.25,0.83
98750,39.25,0.43,6.25,0.43,17.25,0.83
99000,39.25,0.43,6.67,0.47,17.25,0.83
99250,39.50,0.50,6.00,0.00,17.50,0.50
99500,39.50,0.50,5.25,0.83,17.00,0.71
99750,39.50,0.50,3.75,0.43,16.50,0.50
100000,39.25,0.43,5.00,0.71,17.25,0.43
100250,39.50,0.50,4.25,0.43,17.50,0.87
100500,39.50,0.50,6.75,1.09,17.25,0.83
100750,39.25,0.43,8.33,0.47,17.33,0.47
101000,39.25,0.43,8.00,0.00,17.33,0.94
101250,39.25,0.43,7.25,0.43,17.25,0.83
101500,39.50,0.50,6.00,0.00,17.00,0.71
101750,39.50,0.50,6.00,0.00,17.75,0.43
102000,39.67,0.47,6.00,0.00,17.33,0.94
102250,39.25,0.43,5.33,0.47,16.75,0.83
102500,39.33,0.47,5.00,0.00,16.50,0.50
102750,39.50,0.50,4.25,0.43,16.75,0.43
103000,39.50,0.50,2.50,1.12,16.50,0.50
103250,39.50,0.50,2.33,0.47,16.75,0.83
103500,39.50,0.50,3.00,0.00,16.50,0.50
103750,39.50,0.50,4.75,0.43,16.50,0.50
104000,39.25,0.43,6.50,0.50,16.33,0.47
104250,39.67,0.47,8.00,0.00,16.00,0.82
104500,39.67,0.47,7.25,0.43,16.33,0.47
104750,40.00,0.00,8.00,0.00,16.50,0.50
105000,39.25,0.43,8.75,0.43,15.75,0.83
105250,39.25,0.43,8.75,0.43,16.00,1.00
105500,39.33,0.47,8.33,0.47,15.50,0.50
105750,39.25,0.43,7.75,0.43,16.00,0.71
106000,39.50,0.50,7.75,0.43,16.25,1.09
106250,39.25,0.43,7.00,0.00,16.00,1.00
106500,39.67,0.47,8.33,0.94,17.00,0.82
106750,39.25,0.43,8.00,0.71,16.50,0.50
107000,39.33,0.47,6.50,0.50,16.67,0.47
107250,39.50,0.50,7.00,1.22,15.50,0.87
107500,39.67,0.47,9.25,1.48,15.00,0.82
107750,39.25,0.43,5.75,1.30,15.00,0.00
108000,39.33,0.47,3.50,0.50,14.67,0.47
108250,39.33,0.47,5.75,0.83,14.67,0.47
108500,39.50,0.50,6.50,0.50,14.50,0.50
108750,39.25,0.43,7.75,0.43,14.75,0.43
109000,39.33,0.47,8.33,0.47,14.75,0.43
109250,39.33,0.47,8.67,0.47,16.00,1.22
109500,39.50,0.50,9.00,0.00,16.00,0.00
109750,39.67,0.47,8.67,0.47,16.33,0.47
110000,39.25,0.43,3.50,1.12,14.50,0.87
110250,39.50,0.50,4.25,0.43,14.75,0.43
110500,39.50,0.50,6.50,0.87,16.00,1.00
110750,39.50,0.50,6.75,0.43,16.50,1.12
111000,39.50,0.50,5.00,0.71,18.00,0.00
111250,39.50,0.50,5.25,0.83,17.75,0.43
111500,39.50,0.50,6.33,0.47,18.00,0.00
111750,39.33,0.47,6.33,2.36,18.00,0.00
112000,40.00,0.00,1.50,0.50,16.00,0.00
112250,39.50,0.50,2.50,1.12,15.75,0.83
112500,40.00,0.00,5.00,0.00,17.00,0.00
112750,39.00,0.00,6.50,0.50,17.00,0.82
113000,39.33,0.47,3.67,1.25,17.00,0.00
113250,39.50,0.50,4.00,0.71,16.75,0.83
113500,39.50,0.50,5.00,0.00,17.50,0.87
113750,39.50,0.50,2.00,0.71,17.00,1.00
114000,39.50,0.50,0.00,0.00,16.25,0.83
114250,39.25,0.43,2.00,0.00,16.00,1.00
114500,39.67,0.47,3.00,1.41,15.00,0.00
114750,39.50,0.50,5.00,0.71,15.50,0.50
115000,39.25,0.43,3.00,0.00,14.67,0.47
115250,39.50,0.50,2.33,1.25,15.25,0.43
115500,40.00,0.00,2.00,0.00,17.00,0.00
115750,39.50,0.50,5.00,3.54,16.00,0.71
116000,39.50,0.50,7.75,2.28,16.75,1.09
116250,39.33,0.47,8.00,0.82,17.00,0.71
116500,39.00,0.00,7.25,1.09,16.50,0.50
116750,39.67,0.47,11.25,1.30,15.00,0.00
117000,39.50,0.50,9.00,0.71,15.75,0.83
117250,39.67,0.47,6.00,3.00,16.33,1.25
117500,39.50,0.50,2.00,0.71,17.25,1.30
117750,39.25,0.43,5.25,1.30,15.25,1.48
118000,39.25,0.43,3.00,1.00,15.00,0.00
118250,39.50,0.50,6.00,0.00,13.75,1.09
118500,39.00,0.00,4.33,2.36,14.33,1.25
118750,39.25,0.43,6.00,2.74,16.25,2.05
119000,39.00,0.00,4.00,2.55,13.75,1.30
119250,39.50,0.50,7.50,0.50,13.00,1.22
119500,39.50,0.50,6.75,0.83,15.00,1.41
119750,39.50,0.50,6.50,0.50,16.50,1.12
0,39.67,0.47,6.00,0.82,16.00,1.00
250,39.50,0.50,4.50,1.12,17.75,0.43
500,39.67,0.47,4.50,1.12,18.33,0.47
750,39.50,0.50,4.50,2.06,17.50,0.50
1000,39.33,0.47,5.33,0.47,17.00,0.71
1250,39.50,0.50,5.00,2.00,15.00,0.00
1500,39.67,0.47,4.67,2.62,16.67,1.25
1750,39.67,0.47,7.50,1.80,16.67,1.25
2000,39.25,0.43,9.00,0.00,17.00,0.71
2250,39.50,0.50,8.00,0.82,14.75,0.43
2500,39.33,0.47,6.50,3.04,16.33,1.25
2750,39.25,0.43,8.00,0.82,15.33,0.47
3000,39.67,0.47,6.50,1.12,17.00,1.41
3250,39.50,0.50,3.50,0.50,16.00,1.00
3500,39.50,0.50,4.50,2.50,14.33,0.94
3750,39.25,0.43,4.33,1.25,16.25,1.64
4000,39.00,0.00,2.00,0.00,18.25,1.09
4250,39.50,0.50,4.50,1.50,16.50,0.87
4500,39.25,0.43,4.75,1.79,17.00,1.22
4750,39.67,0.47,1.67,0.94,15.67,1.25
5000,39.50,0.50,3.00,0.00,15.50,2.29
5250,39.50,0.50,8.75,0.83,12.50,1.12
5500,39.50,0.50,4.67,3.30,13.75,1.09
5750,39.25,0.43,6.00,3.27,11.25,0.43
6000,39.25,0.43,13.67,1.25,8.33,0.94
6250,39.50,0.50,13.67,0.94,9.50,0.50
6500,39.33,0.47,14.75,0.43,5.00,1.00
6750,40.67,1.25,13.33,1.25,5.67,1.70
7000,41.75,0.43,12.00,0.00,7.25,0.43
7250,47.50,4.33,12.75,1.30,9.75,1.48
7500,56.25,0.83,18.25,0.83,13.50,1.50
7750,51.75,2.17,15.67,3.30,12.33,1.89
8000,52.25,1.92,16.75,2.28,13.00,3.32
8250,53.75,0.43,16.00,0.71,11.00,2.74
8500,53.00,0.71,13.25,1.09,12.75,0.83
8750,54.00,0.00,17.75,0.43,10.25,2.05
9000,53.33,0.47,14.00,2.74,6.67,2.49
9250,50.67,0.47,11.33,0.94,6.75,4.02
9500,49.75,1.09,11.50,2.69,5.50,0.50
9750,46.25,1.09,9.00,5.72,9.75,3.56
10000,44.75,0.43,10.75,3.27,13.75,0.83
10250,48.00,0.00,8.50,3.84,6.75,3.96
10500,47.00,0.71,15.00,0.00,10.25,2.05
10750,45.75,0.83,12.50,0.87,10.75,1.09
11000,45.50,0.50,10.33,1.70,9.25,1.79
11250,45.00,0.00,5.33,2.49,11.67,1.25
11500,45.25,0.43,2.00,1.00,12.67,0.47
11750,45.00,0.00,1.00,0.00,11.75,0.43
12000,45.00,0.00,2.75,1.48,11.00,1.22
12250,44.75,0.43,8.00,1.41,11.00,0.82
12500,44.50,0.50,9.50,0.50,9.75,0.43
12750,43.00,0.71,9.00,0.00,9.25,0.43
13000,42.67,0.47,8.75,0.43,11.33,0.47
13250,42.33,0.47,7.67,0.47,11.75,1.09
13500,42.00,0.00,9.00,0.00,12.50,0.50
13750,42.00,0.00,9.00,0.00,13.00,1.00
14000,42.50,0.50,9.25,0.43,14.00,1.00
14250,42.50,0.50,9.00,0.00,14.33,0.47
14500,42.25,0.43,9.75,0.43,14.25,0.83
14750,42.00,0.00,10.00,0.00,14.00,0.71
15000,42.25,0.43,9.75,0.83,13.50,1.12
15250,42.50,0.50,9.33,0.47,12.33,0.47
15500,42.67,0.47,9.50,0.50,12.00,0.00
15750,42.20,0.40,6.50,0.87,11.80,0.40
16000,42.00,0.00,6.00,0.82,12.33,0.47
16250,42.00,0.00,6.33,0.47,12.00,0.00
16500,42.25,0.43,8.75,0.43,13.25,0.83
16750,42.00,0.00,9.00,0.00,12.50,0.50
17000,42.25,0.43,9.00,0.00,12.00,0.00
17250,42.25,0.43,9.00,0.00,12.00,0.00
17500,42.50,0.50,8.25,0.43,11.25,0.83
17750,42.00,0.00,7.50,0.50,11.00,1.00
18000,42.00,0.00,8.50,0.50,12.00,0.00
18250,42.00,0.00,9.00,0.00,12.00,0.00
18500,42.00,0.00,9.33,0.47,12.00,0.00
18750,42.00,0.00,8.25,0.83,12.25,0.43
19000,42.00,0.00,5.33,1.70,12.67,0.94
19250,42.40,0.49,4.40,2.33,12.00,0.00
19500,42.00,0.00,9.00,0.71,12.25,0.43
19750,42.25,0.43,8.75,2.77,11.50,1.50
20000,42.00,0.00,7.33,1.25,11.75,1.79
20250,42.25,0.43,10.75,1.09,7.25,3.03
20500,42.50,0.50,8.50,1.12,8.25,2.59
20750,42.25,0.43,9.50,0.87,9.00,3.00
21000,42.25,0.43,8.50,1.50,12.00,0.00
21250,42.00,0.00,4.00,1.00,10.67,1.25
21500,42.50,0.50,1.00,0.00,11.75,0.43
21750,42.00,0.00,0.00,0.00,12.75,0.83
22000,42.00,0.00,3.50,1.50,12.00,0.00
22250,42.00,0.00,4.00,1.58,12.25,0.43
22500,42.50,0.50,4.33,0.94,12.50,0.50
22750,42.00,0.00,3.00,0.00,11.25,1.30
23000,42.00,0.00,1.50,0.50,8.67,0.47
23250,42.00,0.00,3.75,1.30,8.75,1.09
23500,42.00,0.00,3.00,0.00,6.50,4.50
23750,42.25,0.43,5.33,0.94,11.50,0.87
24000,42.33,0.47,3.67,0.47,11.50,0.50
24250,42.25,0.43,2.67,1.25,10.75,0.43
24500,42.25,0.43,2.00,0.00,12.00,1.41
24750,42.25,0.43,5.33,0.94,12.75,0.83
25000,42.25,0.43,4.33,1.25,12.50,0.87
25250,42.25,0.43,0.00,0.00,12.50,1.12
25500,42.00,0.00,0.00,0.00,13.00,1.22
25750,42.50,0.50,4.50,0.50,10.75,1.30
26000,42.00,0.00,2.33,0.47,9.00,0.00
26250,42.50,0.50,0.00,0.00,9.33,0.47
26500,42.00,0.00,0.00,0.00,10.00,0.82
26750,42.00,0.00,0.00,0.00,9.75,0.43
27000,42.00,0.00,0.00,0.00,10.50,1.12
27250,42.25,0.43,0.00,0.00,11.00,1.58
27500,42.25,0.43,1.33,0.47,10.33,0.94
27750,42.00,0.00,5.00,1.63,10.67,0.47
28000,42.00,0.00,5.00,2.16,12.67,0.94
28250,42.25,0.43,2.50,0.50,13.50,0.50
28500,42.00,0.00,1.00,0.00,13.00,1.22
28750,42.25,0.43,0.00,0.00,13.25,1.30
29000,42.00,0.00,2.00,0.00,13.00,1.22
29250,42.25,0.43,0.00,0.00,11.75,0.43
29500,42.25,0.43,1.00,0.00,12.33,0.47
29750,42.25,0.43,3.25,0.43,13.25,1.30
30000,42.25,0.43,6.00,0.82,13.33,1.25
30250,42.00,0.00,6.50,1.50,12.67,0.47
30500,42.20,0.40,4.25,1.48,10.75,2.28
30750,42.67,0.47,5.25,2.59,13.33,3.09
31000,42.00,0.00,3.00,0.00,10.00,1.41
31250,42.25,0.43,6.67,1.25,11.67,0.47
31500,42.25,0.43,6.67,1.25,11.67,0.47
31750,42.42,0.49,8.08,3.99,7.27,2.18
32000,42.42,0.49,8.08,3.99,7.27,2.18
32250,42.25,0.43,5.33,1.25,6.25,1.92
32500,42.25,0.43,4.50,1.12,6.50,2.29
32750,42.50,0.50,8.00,4.18,3.75,2.49
33000,42.25,0.43,8.00,0.00,7.00,0.00
33250,42.33,0.47,8.67,0.47,5.67,2.62
33500,42.25,0.43,4.50,2.69,3.00,2.45
33750,42.33,0.47,7.50,1.50,2.67,1.70
34000,42.00,0.00,4.75,2.05,1.50,0.50
34250,42.25,0.43,7.00,1.63,1.00,0.00
34500,42.50,0.50,4.33,1.70,0.00,0.00
34750,42.50,0.50,3.00,0.82,1.00,0.00
35000,42.33,0.47,7.00,1.00,3.50,0.50
35250,42.50,0.50,6.00,0.00,1.00,0.00
35500,42.50,0.50,4.50,1.50,3.00,2.00
35750,42.50,0.50,4.67,1.25,4.33,1.70
36000,42.50,0.50,2.50,1.50,8.00,1.41
36250,42.25,0.43,4.50,1.50,9.25,0.83
36500,42.00,0.00,6.50,0.50,12.00,0.00
36750,42.33,0.47,7.25,1.30,9.67,0.94
37000,42.00,0.00,4.50,1.12,9.67,0.47
37250,42.50,0.50,4.33,0.47,9.50,0.50
37500,42.50,0.50,5.00,0.71,10.00,0.82
37750,42.33,0.47,4.33,0.47,9.25,0.43
38000,42.25,0.43,4.67,0.47,9.00,0.00
38250,42.00,0.00,4.75,0.43,9.00,0.00
38500,42.50,0.50,4.25,0.43,9.75,0.83
38750,42.50,0.50,5.00,0.00,10.00,1.00
39000,42.50,0.50,5.00,0.71,10.50,1.12
39250,42.50,0.50,4.75,0.43,9.33,0.47
39500,42.50,0.50,5.00,0.00,10.50,1.12
39750,42.50,0.50,4.00,0.82,9.75,0.43
40000,42.50,0.50,3.00,0.82,10.00,1.00
40250,42.50,0.50,2.67,0.94,10.50,0.50
40500,42.67,0.47,3.00,0.71,10.00,0.82
40750,42.50,0.50,4.00,0.00,11.25,0.83
41000,42.25,0.43,5.50,0.50,11.00,0.00
41250,42.25,0.43,5.00,0.00,12.00,0.71
41500,42.00,0.00,4.33,0.94,11.50,0.50
41750,42.50,0.50,4.75,0.43,11.75,0.43
42000,42.00,0.00,4.75,0.43,11.75,0.43
42250,42.50,0.50,4.50,0.50,11.75,0.43
42500,42.00,0.00,5.75,0.43,11.67,0.47
42750,42.00,0.00,5.00,0.71,11.67,0.47
43000,42.00,0.00,5.33,0.47,11.67,0.47
43250,42.50,0.50,5.00,0.82,12.00,0.00
43500,42.25,0.43,3.50,0.87,12.00,0.00
43750,42.00,0.00,4.25,1.30,11.75,0.43
44000,42.00,0.00,6.25,0.83,11.33,0.47
44250,42.25,0.43,5.00,0.71,10.75,0.83
44500,42.50,0.50,6.00,1.22,11.25,0.43
44750,42.25,0.43,6.75,0.43,12.00,0.00
45000,42.33,0.47,4.50,0.50,12.00,0.00
45250,42.00,0.00,5.67,0.47,11.25,0.43
45500,42.00,0.00,4.25,1.64,11.50,0.50
45750,42.25,0.43,5.50,3.64,11.00,1.22
46000,42.25,0.43,6.33,2.05,11.75,0.43
46250,42.00,0.00,5.75,2.49,12.00,0.00
46500,42.00,0.00,5.00,4.32,11.75,0.43
46750,42.25,0.43,6.00,2.45,11.50,0.50
47000,42.25,0.43,5.33,2.62,12.20,0.40
47250,42.25,0.43,6.00,2.83,12.00,0.00
47500,42.00,0.00,7.33,2.36,12.00,0.00
47750,42.25,0.43,2.67,1.70,11.75,0.43
48000,42.00,0.00,2.00,0.00,12.00,0.00
48250,42.25,0.43,2.67,0.94,12.50,0.50
48500,42.25,0.43,5.00,1.41,12.00,0.00
48750,42.00,0.00,5.50,0.50,11.50,0.87
49000,42.00,0.00,7.33,1.25,12.25,0.43
49250,42.00,0.00,8.75,0.43,12.00,0.00
49500,42.25,0.43,8.75,0.43,12.00,0.00
49750,42.00,0.00,8.50,0.50,12.25,0.43
50000,42.00,0.00,8.50,0.50,12.00,0.00
50250,42.25,0.43,9.00,0.00,12.00,0.00
50500,42.50,0.50,9.00,0.00,12.00,0.00
50750,42.50,0.50,9.00,0.00,12.00,0.00
51000,42.00,0.00,8.75,0.43,12.00,0.00
51250,42.00,0.00,8.50,0.50,12.00,0.00
51500,42.25,0.43,8.00,0.00,12.00,0.00
51750,42.33,0.47,7.33,0.47,11.50,0.50
52000,42.25,0.43,6.75,0.43,11.50,0.50
52250,42.00,0.00,6.67,0.47,11.75,0.43
52500,42.00,0.00,8.50,0.87,11.75,0.43
52750,42.25,0.43,8.00,0.71,11.33,0.47
53000,42.50,0.50,7.50,0.50,11.00,1.22
53250,42.00,0.00,3.33,0.47,11.50,0.50
53500,42.25,0.43,5.67,2.05,11.25,0.43
53750,42.00,0.00,7.75,1.09,11.25,0.83
54000,42.25,0.43,7.67,0.47,11.00,0.82
